df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,28729,29891,148884,1004,1162
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,173168,174331,217184,1004,1163
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,221039,222152,262392,1007,1113
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,267825,268947,313366,1001,1122
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,319288,320398,360308,1000,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,361251,362369,405802,1005,1118
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,406767,407875,447138,1002,1108
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,450925,452037,495501,1000,1112
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,496494,497604,536832,1006,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,537789,538882,578060,1002,1093
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,578975,580068,623229,1002,1093
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,624196,625303,664487,1007,1107
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,665402,666495,709603,1003,1093
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,710575,711685,750939,1001,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,751851,752974,795942,1012,1123
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,796904,798010,837218,1008,1106
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,838088,839195,878299,1008,1107
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,881964,883074,926580,1000,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,927547,928657,967841,1001,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,968775,969885,1013004,1001,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1016655,1017771,1057622,1000,1116
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1058689,1059799,1103125,1000,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1104093,1105198,1144401,1003,1105
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1145244,1146336,1201544,1003,1092
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1202721,1203831,1248845,1005,1110
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1249800,1250907,1278908,1001,1107
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1279451,1280505,1304378,1003,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1304873,1305928,1326422,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1326943,1328002,1350680,1003,1059
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1351322,1352377,1372880,1002,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1373285,1374339,1394777,1006,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1395308,1396367,1419082,1001,1059
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1419706,1420761,1441267,1000,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1441789,1442836,1465587,1003,1047
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1466221,1467276,1487757,1000,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1490399,1491456,1514354,1004,1057
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1514988,1516044,1536569,1000,1056
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1537094,1538148,1558611,1004,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1559143,1560197,1582952,1001,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1583585,1584643,1605176,1000,1058
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1605732,1606787,1629363,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1629838,1630892,1651290,1003,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1651837,1652881,1675634,1000,1044
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1676213,1677267,1697693,1002,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1698158,1699212,1719575,1007,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1720035,1721082,1743818,1003,1047
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1744457,1745512,1765995,1000,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1766484,1767532,1795364,1000,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1795883,1796936,1817467,1001,1053
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1818083,1819131,1841897,1000,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1842379,1843444,1863948,1008,1065
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1864450,1865498,1885958,1000,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1886479,1887533,1910164,1004,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1910808,1911862,1932373,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1932838,1933892,1960594,1001,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1961256,1962310,1982818,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,1983267,1984315,2008029,1002,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2008568,2009635,2030109,1006,1067
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2030664,2031706,2052160,1000,1042
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2052569,2053615,2076363,1002,1046
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2076908,2077962,2098430,1001,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2098942,2099990,2122942,1002,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2123420,2124475,2144933,1004,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2145454,2146509,2172801,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2173458,2174514,2195290,1001,1056
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2195762,2196817,2217286,1002,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2217838,2218892,2241988,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2242526,2243589,2264067,1003,1063
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2264627,2265675,2288522,1001,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2289097,2290156,2310673,1000,1059
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2311147,2312207,2335081,1002,1060
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2335678,2336731,2357233,1000,1053
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2357699,2358754,2379211,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2379615,2380663,2403331,1002,1048
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2403948,2405002,2425519,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2425993,2427048,2449874,1008,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2450390,2451444,2471928,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2472457,2473512,2496367,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2496944,2497998,2518490,1000,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2519019,2520073,2540558,1001,1054
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2540962,2542017,2564839,1003,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2565280,2566335,2586825,1004,1055
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2587292,2588345,2611000,1004,1053
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2611523,2612583,2633088,1000,1060
df3fcec1e9220,0,23871629,pareto,300.000000,1.000000,1000,2633490,2634544,2657448,1001,1054
